seed,Optimizer,Batch Type,Init Type,Estimation Error,Weight Error
218,RMSProp,SGD,random,0.020622744722142265,0.14586750542454652
218,RMSProp,SGD,sparse,0.04284837644945709,0.25654436366410627
218,RMSProp,SGD,zero,0.019089077217927533,0.1160086360033428
218,RMSProp,full,random,0.045820046560130875,0.24504881321904842
218,RMSProp,full,sparse,0.053807994623527484,0.260294539479391
218,RMSProp,full,zero,0.045820046560130875,0.24504881321904834
218,RMSProp,mini-batch,random,0.04786567977324857,0.28398789199274027
218,RMSProp,mini-batch,sparse,0.04786566855801255,0.2839876096614427
218,RMSProp,mini-batch,zero,0.04786568872496411,0.2839889558307856
218,Adam,SGD,random,0.04508945274805271,0.4235380507781447
218,Adam,SGD,sparse,0.05026489485178627,0.4257101277694367
218,Adam,SGD,zero,0.03412914245008713,0.23171616259089797
218,Adam,full,random,0.04907013052569469,0.24261836738066858
218,Adam,full,sparse,0.049707214109800855,0.252588531011711
218,Adam,full,zero,0.04970724065038524,0.2525887652288023
218,Adam,mini-batch,random,0.05921791283538833,0.27318815658383505
218,Adam,mini-batch,sparse,0.043752702136888026,0.2818247291298236
218,Adam,mini-batch,zero,0.04389604689835699,0.2768392220618678
219,GD,SGD,random,0.157489089571963,0.498701227889168
219,GD,SGD,sparse,0.11166481736310808,0.3483849197025628
219,GD,SGD,zero,0.12761401105772463,0.45521925668114854
219,GD,full,random,0.08961205249261722,0.4482807638019725
219,GD,full,sparse,0.08386113201180853,0.3563680055267373
219,GD,full,zero,0.08306530398008473,0.3594515212731815
219,GD,mini-batch,random,0.09048711161595428,0.4492444789844872
219,GD,mini-batch,sparse,0.08381136271088774,0.35668164654907936
219,GD,mini-batch,zero,0.08408244732434321,0.3555305792431964
219,AdaGrad,SGD,random,0.6840544861244111,1.7176390112873936
219,AdaGrad,SGD,sparse,0.28325762946991623,1.5442451336327727
219,AdaGrad,SGD,zero,0.5724359424575388,0.9799459006723159
219,AdaGrad,full,random,0.3743934631523466,1.631582013063231
219,AdaGrad,full,sparse,0.1316211922379133,0.9589573710492122
219,AdaGrad,full,zero,0.2216784999932684,0.7760107810818839
219,AdaGrad,mini-batch,random,0.3800066594476857,1.6327859723483589
219,AdaGrad,mini-batch,sparse,0.17697386546814664,1.1676626121701539
219,AdaGrad,mini-batch,zero,0.2378563806241116,0.7854570515899907
219,RMSProp,SGD,random,0.09710165796294132,0.4254630157380501
219,RMSProp,SGD,sparse,0.06964603971281266,0.35462979588390225
219,RMSProp,SGD,zero,0.06840964560859174,0.3434099458674024
219,RMSProp,full,random,0.0856853932186639,0.31913094945183884
219,RMSProp,full,sparse,0.08568539321866377,0.3191309494518388
219,RMSProp,full,zero,0.07498138464021945,0.3034927537362132
219,RMSProp,mini-batch,random,0.09027362012126146,0.31494598308888166
219,RMSProp,mini-batch,sparse,0.09026301528530704,0.3147730315805884
219,RMSProp,mini-batch,zero,0.09028899655308249,0.31509474425971873
219,Adam,SGD,random,0.16232719581102012,0.6764602704136803
219,Adam,SGD,sparse,0.13113878443633903,0.4779884646538444
219,Adam,SGD,zero,0.12210753999202763,0.47604363205606925
219,Adam,full,random,0.08029860462041329,0.31341435192742273
219,Adam,full,sparse,0.08022624846975954,0.31124942959079976
219,Adam,full,zero,0.08022580341122222,0.3112280785955888
219,Adam,mini-batch,random,0.08168129839846558,0.3133109215053369
219,Adam,mini-batch,sparse,0.08154561630793918,0.3086213906518144
219,Adam,mini-batch,zero,0.08187567062936442,0.31050475140567324
220,GD,SGD,random,0.1344594202487156,0.48266338077613985
220,GD,SGD,sparse,0.11968293598158475,0.4671568154056655
220,GD,SGD,zero,0.12385958905832832,0.38986431990607195
220,GD,full,random,0.1458043983258077,0.46744972791880984
220,GD,full,sparse,0.1559517837753008,0.5850393383175615
220,GD,full,zero,0.1389621539182442,0.37937738729472026
220,GD,mini-batch,random,0.13667508363696068,0.46716136467400193
220,GD,mini-batch,sparse,0.14654705294293657,0.5808689382587668
220,GD,mini-batch,zero,0.1299138845587825,0.37326683567447394
220,AdaGrad,SGD,random,0.4987478149478778,1.5450511365929285
220,AdaGrad,SGD,sparse,0.42551408224994147,1.987433345972888
220,AdaGrad,SGD,zero,0.8143701545931342,0.876611342669427
220,AdaGrad,full,random,0.2554815356588659,1.4901027816294883
220,AdaGrad,full,sparse,0.2622336868334827,1.4572840567152907
220,AdaGrad,full,zero,0.3326212649368005,0.5832202662813402
220,AdaGrad,mini-batch,random,0.2652569679544533,1.4932714032261012
220,AdaGrad,mini-batch,sparse,0.3405875867800879,1.650952937307708
220,AdaGrad,mini-batch,zero,0.3626192803516291,0.6066656775965644
220,RMSProp,SGD,random,0.07180877128881036,0.4989817556208516
220,RMSProp,SGD,sparse,0.07945392725566908,0.5509440089741326
220,RMSProp,SGD,zero,0.057647190593759674,0.23990497538294228
220,RMSProp,full,random,0.14607279119868902,0.3809809585652876
220,RMSProp,full,sparse,0.14607279119868902,0.3809809585652876
220,RMSProp,full,zero,0.13102200160074107,0.3632432839261367
220,RMSProp,mini-batch,random,0.14772895355301072,0.3848809344340691
220,RMSProp,mini-batch,sparse,0.14774280863748793,0.3851292496201828
220,RMSProp,mini-batch,zero,0.14775126217409132,0.38512460205742316
220,Adam,SGD,random,0.13472727617176733,0.6509781479886588
220,Adam,SGD,sparse,0.15642541733394405,0.6931456031818021
220,Adam,SGD,zero,0.1194387206501323,0.37089607442236805
220,Adam,full,random,0.13846230024120015,0.3741745096163058
220,Adam,full,sparse,0.13843421203150083,0.3720834412585037
220,Adam,full,zero,0.13843473324053426,0.37208902851406755
220,Adam,mini-batch,random,0.11485220456545214,0.3621411611505722
220,Adam,mini-batch,sparse,0.12060603637758986,0.3647034232948197
220,Adam,mini-batch,zero,0.11768356290224483,0.36050849731805285
221,GD,SGD,random,0.06732323668759627,0.481269078606271
221,GD,SGD,sparse,0.06893902794161688,0.5507868731846784
221,GD,SGD,zero,0.04915387517132672,0.2691680373524447
221,GD,full,random,0.09023356161411115,0.434259804419128
221,GD,full,sparse,0.10161604842710067,0.5795436873301385
221,GD,full,zero,0.0831643055267875,0.31736158208670545
221,GD,mini-batch,random,0.0932721721809938,0.45390780256555785
221,GD,mini-batch,sparse,0.10510758204394595,0.6005861539307669
221,GD,mini-batch,zero,0.08567983153185095,0.3254706173023571
221,AdaGrad,SGD,random,0.8414873215012937,1.7673799120003213
221,AdaGrad,SGD,sparse,0.43081292161602985,2.1375386690059863
221,AdaGrad,SGD,zero,0.48837777878987554,0.8712736372397825
221,AdaGrad,full,random,0.4527453959899619,1.6834220223322558
221,AdaGrad,full,sparse,0.26761207608710874,1.6545019047646126
221,AdaGrad,full,zero,0.1762994814275412,0.6576618177557797
221,AdaGrad,mini-batch,random,0.45730146882391903,1.682233976407102
221,AdaGrad,mini-batch,sparse,0.32685808267514727,1.8046323839252587
221,AdaGrad,mini-batch,zero,0.18734776061825364,0.6680265918951434
221,RMSProp,SGD,random,0.030816594996157305,0.3579041759195161
221,RMSProp,SGD,sparse,0.03679428766055299,0.4256502128633672
221,RMSProp,SGD,zero,0.017166608369282826,0.13139621889419117
221,RMSProp,full,random,0.0870057953423503,0.29134732236416866
221,RMSProp,full,sparse,0.07586772943544565,0.27370041332636874
221,RMSProp,full,zero,0.0870057953423503,0.29134732236416866
221,RMSProp,mini-batch,random,0.07680820034889972,0.30183841941798734
221,RMSProp,mini-batch,sparse,0.07681333244562008,0.30195942453601793
221,RMSProp,mini-batch,zero,0.0768067036125305,0.3017666435511448
221,Adam,SGD,random,0.08393220152121736,0.619757879937739
221,Adam,SGD,sparse,0.08249820152712865,0.6275143911102772
221,Adam,SGD,zero,0.06705506223660045,0.31704086227261996
221,Adam,full,random,0.08167748093910347,0.29562646298069345
221,Adam,full,sparse,0.08132614463887403,0.2824846845768895
221,Adam,full,zero,0.08132631978913124,0.28248814395794936
221,Adam,mini-batch,random,0.09996600568616391,0.3401107175053921
221,Adam,mini-batch,sparse,0.09784632745942809,0.3217501032726872
221,Adam,mini-batch,zero,0.09894724975860825,0.32268119203774126
222,GD,SGD,random,0.02712218906098694,0.26182500940577375
222,GD,SGD,sparse,0.12702438839086666,0.5140992406940815
222,GD,SGD,zero,0.031131801711370838,0.24683267598718375
222,GD,full,random,0.09619230395695884,0.345280543288265
222,GD,full,sparse,0.10555486111331584,0.4806657087040521
222,GD,full,zero,0.09504041965963357,0.3426475285399436
222,GD,mini-batch,random,0.09369608427623494,0.3415547564463304
222,GD,mini-batch,sparse,0.1031033473708226,0.47308252210448154
222,GD,mini-batch,zero,0.0923684573372408,0.3237280484715136
222,AdaGrad,SGD,random,0.5499398162466563,1.396692135434569
222,AdaGrad,SGD,sparse,0.36653659178998294,1.8603439761858522
222,AdaGrad,SGD,zero,0.5599613814945946,0.79725253085931
222,AdaGrad,full,random,0.2714642391540482,1.291608879944635
222,AdaGrad,full,sparse,0.20880229432905495,1.326719679660874
222,AdaGrad,full,zero,0.21414335678224092,0.5519361034390281
222,AdaGrad,mini-batch,random,0.279034334544384,1.2957421909265179
222,AdaGrad,mini-batch,sparse,0.2747704180433042,1.5170291391509656
222,AdaGrad,mini-batch,zero,0.23969083641993022,0.5742756672593982
222,RMSProp,SGD,random,0.015499477805637662,0.2509552668817621
222,RMSProp,SGD,sparse,0.05277764957674057,0.46438346130199515
222,RMSProp,SGD,zero,0.012709591526462555,0.17993004249168199
222,RMSProp,full,random,0.08823071526936357,0.3143871038849522
222,RMSProp,full,sparse,0.08823071526936357,0.3143871038849522
222,RMSProp,full,zero,0.08823071526936357,0.3143871038849522
222,RMSProp,mini-batch,random,0.08163844280378904,0.2797131006875333
222,RMSProp,mini-batch,sparse,0.0816604718499451,0.2800116736386486
222,RMSProp,mini-batch,zero,0.08165592113711666,0.2799774706467219
222,Adam,SGD,random,0.04058310855865252,0.4163532962018351
222,Adam,SGD,sparse,0.05715847898096121,0.5699106644960145
222,Adam,SGD,zero,0.04063592983166558,0.28341008582953386
222,Adam,full,random,0.09382229075532397,0.3189728299487013
222,Adam,full,sparse,0.09407807208921909,0.3231107483856875
222,Adam,full,zero,0.09407833045872989,0.3231158517968693
222,Adam,mini-batch,random,0.08328485754966164,0.2828076328431029
222,Adam,mini-batch,sparse,0.07984810741031065,0.2850506469653637
222,Adam,mini-batch,zero,0.08058510130101033,0.28633700561279013
223,GD,SGD,random,0.04338974240771955,0.3230896813199326
223,GD,SGD,sparse,0.04990987193605677,0.4748369652043353
223,GD,SGD,zero,0.04830269369628238,0.21062069229194597
223,GD,full,random,0.07813617178803599,0.4776732925411241
223,GD,full,sparse,0.09004212609980489,0.5975957962015144
223,GD,full,zero,0.06572487328622605,0.29146822365822767
223,GD,mini-batch,random,0.07443740351467981,0.4853594872680486
223,GD,mini-batch,sparse,0.08709625995018615,0.6037002242947983
223,GD,mini-batch,zero,0.06204370489649835,0.29467450739918694
223,AdaGrad,SGD,random,0.8851569765496897,1.9216274005496274
223,AdaGrad,SGD,sparse,0.48889258219503434,2.3057250529435525
223,AdaGrad,SGD,zero,0.3933385159598339,0.8171288422363011
223,AdaGrad,full,random,0.5532929535129968,1.8160545659954523
223,AdaGrad,full,sparse,0.3378655273888706,1.8991136058477773
223,AdaGrad,full,zero,0.1368416383648877,0.6281186239362502
223,AdaGrad,mini-batch,random,0.56853501670512,1.8174430763614502
223,AdaGrad,mini-batch,sparse,0.3858515753151978,2.001616998571069
223,AdaGrad,mini-batch,zero,0.1529623970413109,0.6448786396921378
223,RMSProp,SGD,random,0.024740397584116038,0.2800879216620657
223,RMSProp,SGD,sparse,0.027313262505063437,0.3774124903466184
223,RMSProp,SGD,zero,0.024915948855805822,0.1317218405731719
223,RMSProp,full,random,0.058661049347556116,0.23636134103063805
223,RMSProp,full,sparse,0.058661049347556116,0.23636134103063805
223,RMSProp,full,zero,0.06800544625350442,0.25418506373577626
223,RMSProp,mini-batch,random,0.05921949287974778,0.2355794863232538
223,RMSProp,mini-batch,sparse,0.05922106806736678,0.23554445982063654
223,RMSProp,mini-batch,zero,0.05921528849644196,0.23542710228525124
223,Adam,SGD,random,0.07365661925500241,0.5809831777704637
223,Adam,SGD,sparse,0.06607856196046905,0.5554890337717036
223,Adam,SGD,zero,0.051099559535076576,0.22568214776684495
223,Adam,full,random,0.06462021632738414,0.27651407827236263
223,Adam,full,sparse,0.06322757892418052,0.24523182122776815
223,Adam,full,zero,0.06322761828799763,0.24523163413835536
223,Adam,mini-batch,random,0.052708132813709944,0.2670802801696082
223,Adam,mini-batch,sparse,0.05031503569655976,0.2117431479693031
223,Adam,mini-batch,zero,0.05009977904170266,0.21156603739236035
224,GD,SGD,random,0.07979894577480176,0.34414100888452925
224,GD,SGD,sparse,0.10895078738538855,0.4816072126230123
224,GD,SGD,zero,0.07535060778709315,0.24758912580633208
224,GD,full,random,0.07287020377736358,0.3523426843160005
224,GD,full,sparse,0.07570651336294505,0.4011765847289952
224,GD,full,zero,0.06764175643580571,0.25238998415102243
224,GD,mini-batch,random,0.07188937412650942,0.34919641911338645
224,GD,mini-batch,sparse,0.07424740883321189,0.39144260902186206
224,GD,mini-batch,zero,0.0660627027425185,0.24922450073025568
224,AdaGrad,SGD,random,0.7528983336018946,1.492505183710589
224,AdaGrad,SGD,sparse,0.21753021721391125,1.4316962915538636
224,AdaGrad,SGD,zero,0.38756026678115446,0.7066414314512117
224,AdaGrad,full,random,0.4077914416993625,1.3793321753234389
224,AdaGrad,full,sparse,0.13079922449974493,1.0131862387544415
224,AdaGrad,full,zero,0.15058239451082503,0.5399705035817923
224,AdaGrad,mini-batch,random,0.4143983106140351,1.3833830773465319
224,AdaGrad,mini-batch,sparse,0.1645665111903398,1.1504790057445062
224,AdaGrad,mini-batch,zero,0.15880999234189763,0.5512661245117026
224,RMSProp,SGD,random,0.03316795759255554,0.20567215818512907
224,RMSProp,SGD,sparse,0.04576958890444563,0.30805013581313223
224,RMSProp,SGD,zero,0.028017054455944216,0.15868015777659605
224,RMSProp,full,random,0.06248218518403114,0.23594608652724472
224,RMSProp,full,sparse,0.06248218518403114,0.23594608652724472
224,RMSProp,full,zero,0.06248218518403114,0.2359460865272447
224,RMSProp,mini-batch,random,0.03691573275632091,0.1706994102513697
224,RMSProp,mini-batch,sparse,0.03691611271718485,0.17070887953085495
224,RMSProp,mini-batch,zero,0.03691521421489944,0.1706630678868032
224,Adam,SGD,random,0.07386467168553755,0.41591850889651516
224,Adam,SGD,sparse,0.07578245311138584,0.4540320113367756
224,Adam,SGD,zero,0.05818816821060095,0.21267777342182365
224,Adam,full,random,0.06727680336277655,0.24583214318539104
224,Adam,full,sparse,0.06733031411694755,0.24525081539221813
224,Adam,full,zero,0.06733023809789153,0.24524749475629015
224,Adam,mini-batch,random,0.07580736977683206,0.2547041802677091
224,Adam,mini-batch,sparse,0.05462125492232302,0.2133628913769857
224,Adam,mini-batch,zero,0.060282044688380707,0.22422455572598676
225,GD,SGD,random,0.18721934046854527,0.5990929759238394
225,GD,SGD,sparse,0.22039364546922732,0.7582297523921924
225,GD,SGD,zero,0.20901964241708998,0.5753472475261375
225,GD,full,random,0.11099161955449631,0.5014037414609568
225,GD,full,sparse,0.12681613716681786,0.6692058084537562
225,GD,full,zero,0.10336789920291811,0.40961753776689563
225,GD,mini-batch,random,0.10877084822022881,0.48912938739342277
225,GD,mini-batch,sparse,0.12585047561868534,0.6570870815779554
225,GD,mini-batch,zero,0.10173476241896275,0.40301993628280974
225,AdaGrad,SGD,random,0.5670693980812267,1.8124497096969556
225,AdaGrad,SGD,sparse,0.5194044593090609,2.277773442621617
225,AdaGrad,SGD,zero,0.7131777710766205,0.9389390950557864
225,AdaGrad,full,random,0.33084075635288274,1.7240918488131596
225,AdaGrad,full,sparse,0.3013509753516322,1.7224404696166553
225,AdaGrad,full,zero,0.29116000977763706,0.6832630286942034
225,AdaGrad,mini-batch,random,0.3377003080019982,1.7219434157379023
225,AdaGrad,mini-batch,sparse,0.3626452743450031,1.8584880584010408
225,AdaGrad,mini-batch,zero,0.31372597474612757,0.7028434702780313
225,RMSProp,SGD,random,0.11732177001213856,0.5266720384595566
225,RMSProp,SGD,sparse,0.1520402089173993,0.7269197417253066
225,RMSProp,SGD,zero,0.1277372589645949,0.41235322511338746
225,RMSProp,full,random,0.10860368731295222,0.4032336520034531
225,RMSProp,full,sparse,0.09626950215021167,0.38870415770122013
225,RMSProp,full,zero,0.1086036873129522,0.40323365200345307
225,RMSProp,mini-batch,random,0.09098245579527629,0.36460314992276627
225,RMSProp,mini-batch,sparse,0.09100996207088027,0.36506266380215685
225,RMSProp,mini-batch,zero,0.09099656267334523,0.364883903179602
225,Adam,SGD,random,0.26336667344193304,0.8021718856185304
225,Adam,SGD,sparse,0.2642119594190899,0.9177010743442017
225,Adam,SGD,zero,0.26811231503058663,0.6232936755667908
225,Adam,full,random,0.10272324208168226,0.40402646600320125
225,Adam,full,sparse,0.10232764023909217,0.39590928114437374
225,Adam,full,zero,0.10232722206297666,0.39589379947829023
225,Adam,mini-batch,random,0.08954990577083534,0.3730227685692502
225,Adam,mini-batch,sparse,0.08614993755930513,0.3568775730601353
225,Adam,mini-batch,zero,0.0869040474761566,0.359476689078412
226,GD,SGD,random,0.040543977063300825,0.2539852431938675
226,GD,SGD,sparse,0.0314475664499789,0.24552351989124485
226,GD,SGD,zero,0.030390364738817476,0.16981747653120197
226,GD,full,random,0.034142287163405546,0.20548277886632338
226,GD,full,sparse,0.03764771606919048,0.280502457156559
226,GD,full,zero,0.03329120871207176,0.21928065893711204
226,GD,mini-batch,random,0.03661058952290237,0.21152743897574652
226,GD,mini-batch,sparse,0.04094084598141614,0.2957734059912978
226,GD,mini-batch,zero,0.03541393812941723,0.22478706210898416
226,AdaGrad,SGD,random,1.4584044440318338,1.6765368871719089
226,AdaGrad,SGD,sparse,0.2896405773335135,1.7797045019214264
226,AdaGrad,SGD,zero,0.07478562694681636,0.41707502951602177
226,AdaGrad,full,random,0.9804508463243665,1.5197870868197332
226,AdaGrad,full,sparse,0.2398406025957892,1.590590801497568
226,AdaGrad,full,zero,0.041624727213198306,0.35514188553857506
226,AdaGrad,mini-batch,random,1.003462351647939,1.528772002825574
226,AdaGrad,mini-batch,sparse,0.253539206533518,1.6300931527124274
226,AdaGrad,mini-batch,zero,0.043749836002008574,0.36877830797692934
226,RMSProp,SGD,random,0.02135602962250166,0.14119125892420648
226,RMSProp,SGD,sparse,0.013721982263275418,0.08974364608674967
226,RMSProp,SGD,zero,0.017167436899555723,0.14782179166226417
226,RMSProp,full,random,0.035740569052395144,0.20492935725660916
226,RMSProp,full,sparse,0.02958727772750692,0.19072130821208125
226,RMSProp,full,zero,0.02958727772750692,0.19072130821208125
226,RMSProp,mini-batch,random,0.03208036343298638,0.19689811019477355
226,RMSProp,mini-batch,sparse,0.0320803924961756,0.19689915366686706
226,RMSProp,mini-batch,zero,0.03208043767183564,0.19690096786444866
226,Adam,SGD,random,0.040722670664538975,0.3231390661260024
226,Adam,SGD,sparse,0.03233846596302147,0.19743813179066802
226,Adam,SGD,zero,0.027357025020608054,0.15531572735437288
226,Adam,full,random,0.03145925955426379,0.1492259876864181
226,Adam,full,sparse,0.03255367788721943,0.19769179371759857
226,Adam,full,zero,0.032554002539388636,0.19770010020028495
226,Adam,mini-batch,random,0.03578293475163064,0.16446804373763155
226,Adam,mini-batch,sparse,0.027433586445774552,0.1962601996521838
226,Adam,mini-batch,zero,0.026831733440234398,0.19338065755069964
227,GD,SGD,random,0.058484637020062104,0.2111701722957328
227,GD,SGD,sparse,0.06588884188885692,0.33867255233295557
227,GD,SGD,zero,0.05539699519682867,0.34755879926868505
227,GD,full,random,0.07342068357190665,0.2592770818912456
227,GD,full,sparse,0.07897775813532547,0.37959963628444193
227,GD,full,zero,0.07473535858599781,0.2850852075380144
227,GD,mini-batch,random,0.0842312076517224,0.2811965498871182
227,GD,mini-batch,sparse,0.09128663436921111,0.4050354860748852
227,GD,mini-batch,zero,0.08349457445583164,0.2952385721992631
227,AdaGrad,SGD,random,0.5960438808189502,1.3147164494561407
227,AdaGrad,SGD,sparse,0.2602120622585516,1.6095792997176601
227,AdaGrad,SGD,zero,0.5215929725766802,0.8958988417411763
227,AdaGrad,full,random,0.28475703811657893,1.2079929894118222
227,AdaGrad,full,sparse,0.1376755126425878,1.0807688103206838
227,AdaGrad,full,zero,0.21028515831312813,0.6958214464840302
227,AdaGrad,mini-batch,random,0.2965852422115176,1.212621863367669
227,AdaGrad,mini-batch,sparse,0.1973587514585838,1.275067237715248
227,AdaGrad,mini-batch,zero,0.22653723636133075,0.7103490873399669
227,RMSProp,SGD,random,0.021681181346614443,0.11728867372411836
227,RMSProp,SGD,sparse,0.031325419261391124,0.24292657384592914
227,RMSProp,SGD,zero,0.02078252608444826,0.17984012548706638
227,RMSProp,full,random,0.0787394898891458,0.2826174478180292
227,RMSProp,full,sparse,0.06844664683368604,0.26536894809596084
227,RMSProp,full,zero,0.06844664683368598,0.26536894809596073
227,RMSProp,mini-batch,random,0.07656567569409432,0.26267415846623915
227,RMSProp,mini-batch,sparse,0.07656584545517085,0.26271845555129736
227,RMSProp,mini-batch,zero,0.07656478317921035,0.262697556027607
227,Adam,SGD,random,0.05169522857485193,0.24802219639541095
227,Adam,SGD,sparse,0.06132299213746299,0.35514031368987886
227,Adam,SGD,zero,0.05386480430409191,0.34782373271563294
227,Adam,full,random,0.07312319214674375,0.2673540808463016
227,Adam,full,sparse,0.07348606675304063,0.27394643709575645
227,Adam,full,zero,0.0734862352492125,0.27394365899917766
227,Adam,mini-batch,random,0.08744322159432551,0.2817197651863814
227,Adam,mini-batch,sparse,0.09222346253414161,0.2926765964989314
227,Adam,mini-batch,zero,0.08970350752217197,0.2901758741495817
228,GD,SGD,random,0.04625436849110169,0.4361261416673547
228,GD,SGD,sparse,0.03954120223631006,0.44161801148804153
228,GD,SGD,zero,0.026681186105080034,0.24946482379106005
228,GD,full,random,0.02971444783648518,0.38554110662803903
228,GD,full,sparse,0.032100636927959995,0.4298772714257147
228,GD,full,zero,0.01931487685606636,0.17620673348858695
228,GD,mini-batch,random,0.02737266996762058,0.3836337098095336
228,GD,mini-batch,sparse,0.029755783787098318,0.42795991612461726
228,GD,mini-batch,zero,0.01731362298393755,0.16944308338684427
228,AdaGrad,SGD,random,2.1572775642865936,2.235413813184063
228,AdaGrad,SGD,sparse,0.3672784246538482,2.053840944958224
228,AdaGrad,SGD,zero,0.03802712642119051,0.4538381933526158
228,AdaGrad,full,random,1.6845636428418835,2.111163452574971
228,AdaGrad,full,sparse,0.32578292225562505,1.9653535229281431
228,AdaGrad,full,zero,0.02550595131268171,0.31135142349724515
228,AdaGrad,mini-batch,random,1.6902900143949664,2.112755760205257
228,AdaGrad,mini-batch,sparse,0.3267047183618289,1.9685720734751138
228,AdaGrad,mini-batch,zero,0.025228363331535407,0.3317519829780749
228,RMSProp,SGD,random,0.02799959159729134,0.20833183352880325
228,RMSProp,SGD,sparse,0.014320541066195335,0.13613560154833446
228,RMSProp,SGD,zero,0.02090930243227169,0.15547473020226807
228,RMSProp,full,random,0.019847487176459917,0.1288649536287718
228,RMSProp,full,sparse,0.019847487176459917,0.1288649536287718
228,RMSProp,full,zero,0.01624979396150764,0.11521703470825632
228,RMSProp,mini-batch,random,0.013096637157607137,0.07607581614189858
228,RMSProp,mini-batch,sparse,0.013096637072328962,0.07607580873617495
228,RMSProp,mini-batch,zero,0.01309663707494866,0.07607580868572554
228,Adam,SGD,random,0.05600476378843866,0.5293248250906342
228,Adam,SGD,sparse,0.037777720533042125,0.2768447047236965
228,Adam,SGD,zero,0.033034348745263876,0.2501180571697817
228,Adam,full,random,0.020829483776050862,0.2197834496723267
228,Adam,full,sparse,0.017935395548173604,0.12169928453710711
228,Adam,full,zero,0.01793968227791499,0.1218218817091348
228,Adam,mini-batch,random,0.018609476189459403,0.21321153488672093
228,Adam,mini-batch,sparse,0.01590630952894142,0.0958548387707396
228,Adam,mini-batch,zero,0.015341422640970432,0.08972129551463283
229,GD,SGD,random,0.025231655897408056,0.24821728138703267
229,GD,SGD,sparse,0.03583465088255765,0.45120236187709983
229,GD,SGD,zero,0.02322548101477817,0.18701611544932878
229,GD,full,random,0.03012948146287509,0.2827505624282791
229,GD,full,sparse,0.042728731969449534,0.5067878707294097
229,GD,full,zero,0.027918687195163085,0.21271075208662207
229,GD,mini-batch,random,0.027001619464493993,0.27308387081147056
229,GD,mini-batch,sparse,0.04006691580780919,0.507186318878032
229,GD,mini-batch,zero,0.025421132822474813,0.22056778844525793
229,AdaGrad,SGD,random,1.408788774452932,1.656701963793694
229,AdaGrad,SGD,sparse,0.2896108898515722,1.909830747853996
229,AdaGrad,SGD,zero,0.09541255248585327,0.5204914603954898
229,AdaGrad,full,random,1.014684251854282,1.5302112561920824
229,AdaGrad,full,sparse,0.24807312937348383,1.7498385098550362
229,AdaGrad,full,zero,0.040744916080653136,0.42348881011572503
229,AdaGrad,mini-batch,random,1.0374502248444226,1.5371846996348035
229,AdaGrad,mini-batch,sparse,0.2597049336590835,1.78941087811895
229,AdaGrad,mini-batch,zero,0.04243809778805204,0.4339844188378122
229,RMSProp,SGD,random,0.014642297623871602,0.10349876439924208
229,RMSProp,SGD,sparse,0.01727016831334753,0.2053651959285865
229,RMSProp,SGD,zero,0.012886091260686624,0.06992363021308312
229,RMSProp,full,random,0.023934896552156828,0.15296907505378174
229,RMSProp,full,sparse,0.023934896552156835,0.15296907505378174
229,RMSProp,full,zero,0.029167328519971062,0.16814902000552867
229,RMSProp,mini-batch,random,0.02410260979994131,0.15858337802508898
229,RMSProp,mini-batch,sparse,0.024102676297918974,0.15858583979470725
229,RMSProp,mini-batch,zero,0.02410255544898535,0.1585814808380811
229,Adam,SGD,random,0.027549177623232952,0.34501455288190863
229,Adam,SGD,sparse,0.025339484213875194,0.3243112762001083
229,Adam,SGD,zero,0.01875538065184144,0.14853584009681545
229,Adam,full,random,0.02695697318467408,0.194494325607277
229,Adam,full,sparse,0.02644389745291151,0.16043093976432235
229,Adam,full,zero,0.026443923678720834,0.16042697910495468
229,Adam,mini-batch,random,0.022497113402395276,0.19843196891218523
229,Adam,mini-batch,sparse,0.019360967250714272,0.14464391254696263
229,Adam,mini-batch,zero,0.0188358513964231,0.14368023194737709
230,GD,SGD,random,0.045038885667329415,0.3208437022703641
230,GD,SGD,sparse,0.09649641497532584,0.4616946320710603
230,GD,SGD,zero,0.031955753783100685,0.24284437536858372
230,GD,full,random,0.04505797949149339,0.3246377824632277
230,GD,full,sparse,0.04585589578667243,0.35298666813752144
230,GD,full,zero,0.04342412162089548,0.2948501804482385
230,GD,mini-batch,random,0.04760196606676727,0.32990902092894936
230,GD,mini-batch,sparse,0.048840245324601496,0.35658170968562675
230,GD,mini-batch,zero,0.04705598456358929,0.3029935814387548
230,AdaGrad,SGD,random,0.969644908165979,1.416978934970446
230,AdaGrad,SGD,sparse,0.15414864812487428,1.2717680953094095
230,AdaGrad,SGD,zero,0.16132414149285138,0.6795169247802341
230,AdaGrad,full,random,0.6311262915517353,1.3004636981896016
230,AdaGrad,full,sparse,0.11263827910020185,1.024763443103363
230,AdaGrad,full,zero,0.08142917803583574,0.5916231967386019
230,AdaGrad,mini-batch,random,0.6388990686796546,1.3030865983678166
230,AdaGrad,mini-batch,sparse,0.13159058510847252,1.1114692796356265
230,AdaGrad,mini-batch,zero,0.0869898901995818,0.6053702340492686
230,RMSProp,SGD,random,0.019859821437061033,0.16413616895942781
230,RMSProp,SGD,sparse,0.05507440961875439,0.245874078426055
230,RMSProp,SGD,zero,0.014544883690454487,0.14322847323779037
230,RMSProp,full,random,0.037975698436915006,0.24881696284662336
230,RMSProp,full,sparse,0.037975698436915006,0.24881696284662336
